,dt,AverageTemperature,AverageTemperatureUncertainty,State,Country
555458,1922-09-01,27.399,0.225,Tocantins,Brazil
555459,1922-10-01,26.032,0.662,Tocantins,Brazil
555460,1922-11-01,25.316,0.73,Tocantins,Brazil
555461,1922-12-01,24.98,0.379,Tocantins,Brazil
555462,1923-01-01,24.752,0.6890000000000001,Tocantins,Brazil
555463,1923-02-01,24.596,0.387,Tocantins,Brazil
555464,1923-03-01,25.025,0.389,Tocantins,Brazil
555465,1923-04-01,25.56,0.4320000000000001,Tocantins,Brazil
555466,1923-05-01,24.921,0.233,Tocantins,Brazil
555467,1923-06-01,25.101,0.493,Tocantins,Brazil
555468,1923-07-01,23.943,0.568,Tocantins,Brazil
555469,1923-08-01,26.233,0.7190000000000001,Tocantins,Brazil
555470,1923-09-01,26.788,1.376,Tocantins,Brazil
555471,1923-10-01,26.182,0.644,Tocantins,Brazil
555472,1923-11-01,25.323,0.5329999999999999,Tocantins,Brazil
555473,1923-12-01,25.83,0.27,Tocantins,Brazil
555474,1924-01-01,25.512,0.334,Tocantins,Brazil
555475,1924-02-01,25.055,0.435,Tocantins,Brazil
555476,1924-03-01,25.537,0.406,Tocantins,Brazil
555477,1924-04-01,26.074,0.594,Tocantins,Brazil
555478,1924-05-01,25.483,0.451,Tocantins,Brazil
555479,1924-06-01,25.192,0.62,Tocantins,Brazil
555480,1924-07-01,24.971,0.483,Tocantins,Brazil
555481,1924-08-01,25.044,0.526,Tocantins,Brazil
555482,1924-09-01,27.489,0.298,Tocantins,Brazil
555483,1924-10-01,26.254,0.364,Tocantins,Brazil
555484,1924-11-01,25.746,0.575,Tocantins,Brazil
555485,1924-12-01,24.672,0.821,Tocantins,Brazil
555486,1925-01-01,24.621,0.593,Tocantins,Brazil
555487,1925-02-01,24.514,0.8420000000000001,Tocantins,Brazil
555488,1925-03-01,25.023000000000003,0.394,Tocantins,Brazil
555489,1925-04-01,26.159,0.468,Tocantins,Brazil
555490,1925-05-01,25.909,0.478,Tocantins,Brazil
555491,1925-06-01,25.125,0.507,Tocantins,Brazil
555492,1925-07-01,25.188,0.627,Tocantins,Brazil
555493,1925-08-01,26.327,1.141,Tocantins,Brazil
555494,1925-09-01,26.614,1.34,Tocantins,Brazil
555495,1925-10-01,26.04,0.8590000000000001,Tocantins,Brazil
555496,1925-11-01,25.254,0.5379999999999999,Tocantins,Brazil
555497,1925-12-01,25.486,0.57,Tocantins,Brazil
555498,1926-01-01,25.524,0.488,Tocantins,Brazil
555499,1926-02-01,25.753,0.564,Tocantins,Brazil
555500,1926-03-01,25.513,0.338,Tocantins,Brazil
555501,1926-04-01,25.893,0.38,Tocantins,Brazil
555502,1926-05-01,25.961,0.952,Tocantins,Brazil
555503,1926-06-01,26.0,0.397,Tocantins,Brazil
555504,1926-07-01,24.397,0.516,Tocantins,Brazil
555505,1926-08-01,26.2,0.465,Tocantins,Brazil
555506,1926-09-01,28.267,0.619,Tocantins,Brazil
555507,1926-10-01,27.167,0.52,Tocantins,Brazil
555508,1926-11-01,26.437,0.63,Tocantins,Brazil
555509,1926-12-01,25.384,0.522,Tocantins,Brazil
555510,1927-01-01,25.714,1.0590000000000002,Tocantins,Brazil
555511,1927-02-01,24.937,0.4370000000000001,Tocantins,Brazil
555512,1927-03-01,25.549,1.108,Tocantins,Brazil
555513,1927-04-01,25.743,0.521,Tocantins,Brazil
555514,1927-05-01,25.52,0.284,Tocantins,Brazil
555515,1927-06-01,24.703000000000003,0.92,Tocantins,Brazil
555516,1927-07-01,24.479000000000006,1.463,Tocantins,Brazil
555517,1927-08-01,26.693,1.156,Tocantins,Brazil
555518,1927-09-01,27.416,0.438,Tocantins,Brazil
555519,1927-10-01,27.02,0.747,Tocantins,Brazil
555520,1927-11-01,26.189,0.765,Tocantins,Brazil
555521,1927-12-01,25.887,0.541,Tocantins,Brazil
555522,1928-01-01,25.11,0.593,Tocantins,Brazil
555523,1928-02-01,26.068,0.396,Tocantins,Brazil
555524,1928-03-01,26.142,0.55,Tocantins,Brazil
555525,1928-04-01,26.283,0.754,Tocantins,Brazil
555526,1928-05-01,26.672,0.879,Tocantins,Brazil
555527,1928-06-01,26.135,0.479,Tocantins,Brazil
555528,1928-07-01,25.236,0.402,Tocantins,Brazil
555529,1928-08-01,25.948,0.584,Tocantins,Brazil
555530,1928-09-01,27.424,0.208,Tocantins,Brazil
555531,1928-10-01,26.832,0.225,Tocantins,Brazil
555532,1928-11-01,26.223000000000003,0.482,Tocantins,Brazil
555533,1928-12-01,25.155,0.294,Tocantins,Brazil
555534,1929-01-01,25.463,1.364,Tocantins,Brazil
555535,1929-02-01,24.915,0.302,Tocantins,Brazil
555536,1929-03-01,25.33,0.552,Tocantins,Brazil
555537,1929-04-01,25.577,0.382,Tocantins,Brazil
555538,1929-05-01,25.126,0.309,Tocantins,Brazil
555539,1929-06-01,25.114,0.221,Tocantins,Brazil
555540,1929-07-01,24.947000000000006,0.456,Tocantins,Brazil
555541,1929-08-01,26.966,0.7979999999999999,Tocantins,Brazil
555542,1929-09-01,27.549,0.486,Tocantins,Brazil
555543,1929-10-01,27.023000000000003,0.435,Tocantins,Brazil
555544,1929-11-01,26.314,0.83,Tocantins,Brazil
555545,1929-12-01,24.705,0.467,Tocantins,Brazil
555546,1930-01-01,25.522,0.358,Tocantins,Brazil
555547,1930-02-01,25.058000000000003,0.298,Tocantins,Brazil
555548,1930-03-01,25.866,0.422,Tocantins,Brazil
555549,1930-04-01,25.452,0.601,Tocantins,Brazil
555550,1930-05-01,26.00500000000001,0.611,Tocantins,Brazil
555551,1930-06-01,25.266,0.892,Tocantins,Brazil
555552,1930-07-01,25.367,0.425,Tocantins,Brazil
555553,1930-08-01,26.945,0.54,Tocantins,Brazil
555554,1930-09-01,27.595,0.721,Tocantins,Brazil
555555,1930-10-01,26.731,1.106,Tocantins,Brazil
555556,1930-11-01,25.503,0.337,Tocantins,Brazil
555557,1930-12-01,25.133000000000006,0.58,Tocantins,Brazil
555558,1931-01-01,26.109,0.419,Tocantins,Brazil
555559,1931-02-01,25.417,0.359,Tocantins,Brazil
555560,1931-03-01,25.476,0.544,Tocantins,Brazil
555561,1931-04-01,26.462,0.452,Tocantins,Brazil
555562,1931-05-01,26.172,0.835,Tocantins,Brazil
555563,1931-06-01,25.357,0.197,Tocantins,Brazil
555564,1931-07-01,25.006,0.481,Tocantins,Brazil
555565,1931-08-01,26.002,0.361,Tocantins,Brazil
555566,1931-09-01,27.516,0.406,Tocantins,Brazil
555567,1931-10-01,26.756,0.322,Tocantins,Brazil
555568,1931-11-01,25.857,0.51,Tocantins,Brazil
555569,1931-12-01,25.968000000000004,0.393,Tocantins,Brazil
555570,1932-01-01,24.724,0.728,Tocantins,Brazil
555571,1932-02-01,25.622,0.463,Tocantins,Brazil
555572,1932-03-01,25.776,0.4320000000000001,Tocantins,Brazil
555573,1932-04-01,26.953000000000003,0.55,Tocantins,Brazil
555574,1932-05-01,26.754,0.956,Tocantins,Brazil
555575,1932-06-01,26.476,0.455,Tocantins,Brazil
555576,1932-07-01,25.594,0.475,Tocantins,Brazil
555577,1932-08-01,26.553,0.444,Tocantins,Brazil
555578,1932-09-01,27.464,0.406,Tocantins,Brazil
555579,1932-10-01,27.006,0.565,Tocantins,Brazil
555580,1932-11-01,26.017,0.802,Tocantins,Brazil
555581,1932-12-01,25.782,0.51,Tocantins,Brazil
555582,1933-01-01,25.498,0.37,Tocantins,Brazil
555583,1933-02-01,25.532,0.47,Tocantins,Brazil
555584,1933-03-01,25.408,0.344,Tocantins,Brazil
555585,1933-04-01,25.178,0.262,Tocantins,Brazil
555586,1933-05-01,25.407,0.382,Tocantins,Brazil
555587,1933-06-01,24.758000000000003,1.181,Tocantins,Brazil
555588,1933-07-01,24.982000000000006,0.3229999999999999,Tocantins,Brazil
555589,1933-08-01,26.591,0.684,Tocantins,Brazil
555590,1933-09-01,27.815,0.294,Tocantins,Brazil
555591,1933-10-01,26.528,0.5660000000000001,Tocantins,Brazil
555592,1933-11-01,25.145,0.809,Tocantins,Brazil
555593,1933-12-01,25.204,0.422,Tocantins,Brazil
555594,1934-01-01,24.945,0.8440000000000001,Tocantins,Brazil
555595,1934-02-01,25.098000000000003,0.684,Tocantins,Brazil
555596,1934-03-01,25.612,0.545,Tocantins,Brazil
555597,1934-04-01,26.287,0.478,Tocantins,Brazil
555598,1934-05-01,25.465,0.463,Tocantins,Brazil
555599,1934-06-01,25.073,0.172,Tocantins,Brazil
555600,1934-07-01,24.914,0.42,Tocantins,Brazil
555601,1934-08-01,26.709,0.654,Tocantins,Brazil
555602,1934-09-01,27.459,0.508,Tocantins,Brazil
555603,1934-10-01,26.161,0.527,Tocantins,Brazil
555604,1934-11-01,25.918000000000003,0.493,Tocantins,Brazil
555605,1934-12-01,25.609,1.124,Tocantins,Brazil
555606,1935-01-01,25.444000000000003,0.513,Tocantins,Brazil
555607,1935-02-01,24.967,0.453,Tocantins,Brazil
555608,1935-03-01,25.662,0.322,Tocantins,Brazil
555609,1935-04-01,25.581,0.943,Tocantins,Brazil
555610,1935-05-01,25.186,0.594,Tocantins,Brazil
555611,1935-06-01,25.775,0.408,Tocantins,Brazil
555612,1935-07-01,25.896,0.741,Tocantins,Brazil
555613,1935-08-01,26.773000000000003,0.596,Tocantins,Brazil
555614,1935-09-01,27.719,0.69,Tocantins,Brazil
555615,1935-10-01,27.629,1.235,Tocantins,Brazil
555616,1935-11-01,26.133000000000003,0.638,Tocantins,Brazil
555617,1935-12-01,26.029,0.36,Tocantins,Brazil
555618,1936-01-01,25.328000000000003,0.491,Tocantins,Brazil
555619,1936-02-01,25.159,0.326,Tocantins,Brazil
555620,1936-03-01,25.863000000000003,0.81,Tocantins,Brazil
555621,1936-04-01,26.35,0.708,Tocantins,Brazil
555622,1936-05-01,26.489,0.976,Tocantins,Brazil
555623,1936-06-01,25.771,0.6459999999999999,Tocantins,Brazil
555624,1936-07-01,25.44,0.5579999999999999,Tocantins,Brazil
555625,1936-08-01,26.7,0.732,Tocantins,Brazil
555626,1936-09-01,28.105,0.528,Tocantins,Brazil
555627,1936-10-01,27.637,0.326,Tocantins,Brazil
555628,1936-11-01,26.292,0.364,Tocantins,Brazil
555629,1936-12-01,25.585,0.178,Tocantins,Brazil
555630,1937-01-01,25.819000000000003,0.36,Tocantins,Brazil
555631,1937-02-01,25.718000000000004,0.429,Tocantins,Brazil
555632,1937-03-01,26.021,0.546,Tocantins,Brazil
555633,1937-04-01,25.674,0.43,Tocantins,Brazil
555634,1937-05-01,25.501,0.53,Tocantins,Brazil
555635,1937-06-01,25.742,0.451,Tocantins,Brazil
555636,1937-07-01,25.666,0.269,Tocantins,Brazil
555637,1937-08-01,27.558000000000003,0.254,Tocantins,Brazil
555638,1937-09-01,27.88,0.398,Tocantins,Brazil
555639,1937-10-01,26.908,0.46,Tocantins,Brazil
555640,1937-11-01,26.487,0.524,Tocantins,Brazil
555641,1937-12-01,25.42,0.411,Tocantins,Brazil
555642,1938-01-01,25.595,0.4,Tocantins,Brazil
555643,1938-02-01,26.049,0.823,Tocantins,Brazil
555644,1938-03-01,25.587,0.235,Tocantins,Brazil
555645,1938-04-01,25.768,0.753,Tocantins,Brazil
555646,1938-05-01,26.360000000000007,1.088,Tocantins,Brazil
555647,1938-06-01,25.581,0.5329999999999999,Tocantins,Brazil
555648,1938-07-01,25.772,0.621,Tocantins,Brazil
555649,1938-08-01,26.787,0.157,Tocantins,Brazil
555650,1938-09-01,27.635,0.708,Tocantins,Brazil
555651,1938-10-01,26.662,0.579,Tocantins,Brazil
555652,1938-11-01,25.911,0.382,Tocantins,Brazil
555653,1938-12-01,25.233,0.482,Tocantins,Brazil
555654,1939-01-01,25.618,0.365,Tocantins,Brazil
555655,1939-02-01,24.904,0.441,Tocantins,Brazil
555656,1939-03-01,26.005,0.71,Tocantins,Brazil
555657,1939-04-01,26.336,0.773,Tocantins,Brazil
555658,1939-05-01,27.032,0.6859999999999999,Tocantins,Brazil
555659,1939-06-01,26.225,1.024,Tocantins,Brazil
555660,1939-07-01,24.965000000000003,0.5329999999999999,Tocantins,Brazil
555661,1939-08-01,26.311,0.447,Tocantins,Brazil
555662,1939-09-01,27.343000000000004,0.4370000000000001,Tocantins,Brazil
555663,1939-10-01,26.637,0.511,Tocantins,Brazil
555664,1939-11-01,26.408,0.8270000000000001,Tocantins,Brazil
555665,1939-12-01,25.911,0.515,Tocantins,Brazil
555666,1940-01-01,25.349,0.366,Tocantins,Brazil
555667,1940-02-01,25.697,0.472,Tocantins,Brazil
555668,1940-03-01,25.587,0.47,Tocantins,Brazil
555669,1940-04-01,26.087,0.284,Tocantins,Brazil
555670,1940-05-01,26.516,0.185,Tocantins,Brazil
555671,1940-06-01,25.54,0.329,Tocantins,Brazil
555672,1940-07-01,26.141,0.5479999999999999,Tocantins,Brazil
555673,1940-08-01,26.889,0.38,Tocantins,Brazil
555674,1940-09-01,27.222,0.738,Tocantins,Brazil
555675,1940-10-01,26.894,0.5820000000000001,Tocantins,Brazil
555676,1940-11-01,25.398000000000003,0.631,Tocantins,Brazil
555677,1940-12-01,26.014000000000006,0.974,Tocantins,Brazil
555678,1941-01-01,26.063,0.87,Tocantins,Brazil
555679,1941-02-01,26.062,0.622,Tocantins,Brazil
555680,1941-03-01,25.845,0.7340000000000001,Tocantins,Brazil
555681,1941-04-01,26.661,1.108,Tocantins,Brazil
555682,1941-05-01,26.426,0.703,Tocantins,Brazil
555683,1941-06-01,25.512,0.7170000000000001,Tocantins,Brazil
555684,1941-07-01,26.046000000000006,0.521,Tocantins,Brazil
555685,1941-08-01,27.614,0.6759999999999999,Tocantins,Brazil
555686,1941-09-01,26.851,1.146,Tocantins,Brazil
555687,1941-10-01,27.11,0.299,Tocantins,Brazil
555688,1941-11-01,26.108,0.7959999999999999,Tocantins,Brazil
555689,1941-12-01,26.07,0.305,Tocantins,Brazil
555690,1942-01-01,26.349,0.404,Tocantins,Brazil
555691,1942-02-01,25.323,0.563,Tocantins,Brazil
555692,1942-03-01,26.104,0.589,Tocantins,Brazil
555693,1942-04-01,26.408,0.644,Tocantins,Brazil
555694,1942-05-01,26.292,0.328,Tocantins,Brazil
555695,1942-06-01,25.079,0.366,Tocantins,Brazil
555696,1942-07-01,24.499,0.439,Tocantins,Brazil
555697,1942-08-01,26.714,0.6709999999999999,Tocantins,Brazil
555698,1942-09-01,28.009,0.448,Tocantins,Brazil
555699,1942-10-01,26.328000000000003,0.416,Tocantins,Brazil
555700,1942-11-01,25.655,0.863,Tocantins,Brazil
555701,1942-12-01,24.96,0.398,Tocantins,Brazil
555702,1943-01-01,25.108,0.325,Tocantins,Brazil
555703,1943-02-01,25.226,0.353,Tocantins,Brazil
555704,1943-03-01,24.994,0.818,Tocantins,Brazil
555705,1943-04-01,25.066,0.606,Tocantins,Brazil
555706,1943-05-01,25.847,1.547,Tocantins,Brazil
555707,1943-06-01,25.593000000000004,1.02,Tocantins,Brazil
555708,1943-07-01,25.124,0.964,Tocantins,Brazil
555709,1943-08-01,25.694000000000003,0.46,Tocantins,Brazil
555710,1943-09-01,26.544,0.696,Tocantins,Brazil
555711,1943-10-01,26.452,0.603,Tocantins,Brazil
555712,1943-11-01,25.447,0.879,Tocantins,Brazil
555713,1943-12-01,24.742,0.618,Tocantins,Brazil
555714,1944-01-01,25.297,0.731,Tocantins,Brazil
555715,1944-02-01,25.357,0.193,Tocantins,Brazil
555716,1944-03-01,25.857,0.223,Tocantins,Brazil
555717,1944-04-01,25.293000000000003,0.318,Tocantins,Brazil
555718,1944-05-01,25.393,0.7609999999999999,Tocantins,Brazil
555719,1944-06-01,25.665,0.58,Tocantins,Brazil
555720,1944-07-01,24.97300000000001,0.429,Tocantins,Brazil
555721,1944-08-01,26.683000000000003,1.239,Tocantins,Brazil
555722,1944-09-01,27.474,0.626,Tocantins,Brazil
555723,1944-10-01,26.995,0.551,Tocantins,Brazil
555724,1944-11-01,25.629,0.309,Tocantins,Brazil
555725,1944-12-01,25.22,0.769,Tocantins,Brazil
555726,1945-01-01,25.332,0.256,Tocantins,Brazil
555727,1945-02-01,24.738000000000003,0.336,Tocantins,Brazil
555728,1945-03-01,25.691,0.247,Tocantins,Brazil
555729,1945-04-01,25.533,0.195,Tocantins,Brazil
555730,1945-05-01,24.576,0.552,Tocantins,Brazil
555731,1945-06-01,24.464,0.5579999999999999,Tocantins,Brazil
555732,1945-07-01,25.201,0.9,Tocantins,Brazil
555733,1945-08-01,27.31,0.794,Tocantins,Brazil
555734,1945-09-01,27.302,0.608,Tocantins,Brazil
555735,1945-10-01,26.157,1.075,Tocantins,Brazil
555736,1945-11-01,25.638,0.599,Tocantins,Brazil
555737,1945-12-01,25.049,0.41,Tocantins,Brazil
555738,1946-01-01,25.066,0.398,Tocantins,Brazil
555739,1946-02-01,25.606,0.324,Tocantins,Brazil
555740,1946-03-01,25.743,0.406,Tocantins,Brazil
555741,1946-04-01,25.84,0.354,Tocantins,Brazil
555742,1946-05-01,26.276,0.8270000000000001,Tocantins,Brazil
555743,1946-06-01,25.94,0.596,Tocantins,Brazil
555744,1946-07-01,25.703000000000007,0.511,Tocantins,Brazil
555745,1946-08-01,27.049,0.823,Tocantins,Brazil
555746,1946-09-01,27.788,0.614,Tocantins,Brazil
555747,1946-10-01,27.246,0.394,Tocantins,Brazil
555748,1946-11-01,25.93,0.7929999999999999,Tocantins,Brazil
555749,1946-12-01,25.384,0.355,Tocantins,Brazil
555750,1947-01-01,25.872,0.62,Tocantins,Brazil
555751,1947-02-01,25.553,0.433,Tocantins,Brazil
555752,1947-03-01,25.168000000000003,0.608,Tocantins,Brazil
555753,1947-04-01,25.879,0.311,Tocantins,Brazil
555754,1947-05-01,25.94,0.27,Tocantins,Brazil
555755,1947-06-01,25.735,0.395,Tocantins,Brazil
555756,1947-07-01,24.915000000000006,0.46,Tocantins,Brazil
555757,1947-08-01,26.632,0.475,Tocantins,Brazil
555758,1947-09-01,27.561,0.258,Tocantins,Brazil
555759,1947-10-01,26.227,0.238,Tocantins,Brazil
555760,1947-11-01,24.818,1.516,Tocantins,Brazil
555761,1947-12-01,24.764000000000006,0.227,Tocantins,Brazil
555762,1948-01-01,25.185,0.657,Tocantins,Brazil
555763,1948-02-01,25.672,0.467,Tocantins,Brazil
555764,1948-03-01,25.156,0.215,Tocantins,Brazil
555765,1948-04-01,25.723000000000003,0.685,Tocantins,Brazil
555766,1948-05-01,25.868,0.374,Tocantins,Brazil
555767,1948-06-01,25.677,0.5760000000000001,Tocantins,Brazil
555768,1948-07-01,25.992,0.606,Tocantins,Brazil
555769,1948-08-01,26.532,0.466,Tocantins,Brazil
555770,1948-09-01,27.584,0.483,Tocantins,Brazil
555771,1948-10-01,26.549,0.428,Tocantins,Brazil
555772,1948-11-01,25.739,0.229,Tocantins,Brazil
555773,1948-12-01,24.673,0.655,Tocantins,Brazil
555774,1949-01-01,24.959,0.345,Tocantins,Brazil
555775,1949-02-01,24.693,0.29,Tocantins,Brazil
555776,1949-03-01,26.108,0.478,Tocantins,Brazil
555777,1949-04-01,25.417,0.667,Tocantins,Brazil
555778,1949-05-01,25.337,0.175,Tocantins,Brazil
555779,1949-06-01,25.634,0.431,Tocantins,Brazil
555780,1949-07-01,24.91,0.688,Tocantins,Brazil
555781,1949-08-01,26.082,0.83,Tocantins,Brazil
555782,1949-09-01,27.183000000000003,0.579,Tocantins,Brazil
555783,1949-10-01,26.097,0.232,Tocantins,Brazil
555784,1949-11-01,25.544,0.268,Tocantins,Brazil
555785,1949-12-01,25.205,0.385,Tocantins,Brazil
555786,1950-01-01,25.15,0.358,Tocantins,Brazil
555787,1950-02-01,25.231,0.306,Tocantins,Brazil
555788,1950-03-01,24.821,0.264,Tocantins,Brazil
555789,1950-04-01,25.25,0.243,Tocantins,Brazil
555790,1950-05-01,25.496,0.7809999999999999,Tocantins,Brazil
555791,1950-06-01,25.187,0.6709999999999999,Tocantins,Brazil
555792,1950-07-01,24.937,0.7909999999999999,Tocantins,Brazil
555793,1950-08-01,25.972,1.676,Tocantins,Brazil
555794,1950-09-01,26.156,2.852,Tocantins,Brazil
555795,1950-10-01,25.572,1.699,Tocantins,Brazil
555796,1950-11-01,25.603,0.327,Tocantins,Brazil
555797,1950-12-01,24.991,0.304,Tocantins,Brazil
555798,1951-01-01,25.111,0.326,Tocantins,Brazil
555799,1951-02-01,25.556,0.733,Tocantins,Brazil
555800,1951-03-01,26.259,0.494,Tocantins,Brazil
555801,1951-04-01,25.232,0.219,Tocantins,Brazil
555802,1951-05-01,24.817,2.467,Tocantins,Brazil
555803,1951-06-01,25.06,0.923,Tocantins,Brazil
555804,1951-07-01,24.846,1.107,Tocantins,Brazil
555805,1951-08-01,26.806,0.202,Tocantins,Brazil
555806,1951-09-01,28.105,0.613,Tocantins,Brazil
555807,1951-10-01,27.272,0.394,Tocantins,Brazil
555808,1951-11-01,26.67,1.152,Tocantins,Brazil
555809,1951-12-01,25.399,0.329,Tocantins,Brazil
555810,1952-01-01,26.211,1.001,Tocantins,Brazil
555811,1952-02-01,26.564,2.173,Tocantins,Brazil
555812,1952-03-01,25.302,0.26,Tocantins,Brazil
555813,1952-04-01,25.418000000000003,0.127,Tocantins,Brazil
555814,1952-05-01,25.442,0.392,Tocantins,Brazil
555815,1952-06-01,24.986,0.254,Tocantins,Brazil
555816,1952-07-01,25.278,0.607,Tocantins,Brazil
555817,1952-08-01,26.781,0.564,Tocantins,Brazil
555818,1952-09-01,27.837,0.6970000000000001,Tocantins,Brazil
555819,1952-10-01,26.698,0.307,Tocantins,Brazil
555820,1952-11-01,26.073,0.214,Tocantins,Brazil
555821,1952-12-01,24.884,1.188,Tocantins,Brazil
555822,1953-01-01,25.984,1.141,Tocantins,Brazil
555823,1953-02-01,25.891,0.31,Tocantins,Brazil
555824,1953-03-01,25.614,0.235,Tocantins,Brazil
555825,1953-04-01,25.461,0.477,Tocantins,Brazil
555826,1953-05-01,26.344,0.216,Tocantins,Brazil
555827,1953-06-01,25.393,0.339,Tocantins,Brazil
555828,1953-07-01,25.084000000000003,0.346,Tocantins,Brazil
555829,1953-08-01,27.248,0.545,Tocantins,Brazil
555830,1953-09-01,27.71,1.298,Tocantins,Brazil
555831,1953-10-01,26.335,1.675,Tocantins,Brazil
555832,1953-11-01,26.271,0.387,Tocantins,Brazil
555833,1953-12-01,25.188,1.068,Tocantins,Brazil
555834,1954-01-01,25.583,0.26,Tocantins,Brazil
555835,1954-02-01,25.517,0.363,Tocantins,Brazil
555836,1954-03-01,25.406,0.274,Tocantins,Brazil
555837,1954-04-01,25.995,0.393,Tocantins,Brazil
555838,1954-05-01,26.003,0.197,Tocantins,Brazil
555839,1954-06-01,25.704,0.307,Tocantins,Brazil
555840,1954-07-01,25.248,0.379,Tocantins,Brazil
555841,1954-08-01,26.44,0.563,Tocantins,Brazil
555842,1954-09-01,28.214,0.308,Tocantins,Brazil
555843,1954-10-01,27.65,0.7959999999999999,Tocantins,Brazil
555844,1954-11-01,25.76,1.099,Tocantins,Brazil
555845,1954-12-01,25.651,0.267,Tocantins,Brazil
555846,1955-01-01,25.09,0.357,Tocantins,Brazil
555847,1955-02-01,25.219,0.626,Tocantins,Brazil
555848,1955-03-01,26.135,1.18,Tocantins,Brazil
555849,1955-04-01,25.623,0.193,Tocantins,Brazil
555850,1955-05-01,25.839,0.306,Tocantins,Brazil
555851,1955-06-01,25.804,0.415,Tocantins,Brazil
555852,1955-07-01,25.051,0.937,Tocantins,Brazil
555853,1955-08-01,26.874,0.272,Tocantins,Brazil
555854,1955-09-01,28.134,0.298,Tocantins,Brazil
555855,1955-10-01,26.563,0.795,Tocantins,Brazil
555856,1955-11-01,25.608,0.221,Tocantins,Brazil
555857,1955-12-01,25.116,0.742,Tocantins,Brazil
555858,1956-01-01,25.051,1.092,Tocantins,Brazil
555859,1956-02-01,24.849,0.411,Tocantins,Brazil
555860,1956-03-01,25.498,0.385,Tocantins,Brazil
555861,1956-04-01,25.259,0.65,Tocantins,Brazil
555862,1956-05-01,25.624,0.465,Tocantins,Brazil
555863,1956-06-01,24.722,0.867,Tocantins,Brazil
555864,1956-07-01,25.56,0.147,Tocantins,Brazil
555865,1956-08-01,26.002,0.374,Tocantins,Brazil
555866,1956-09-01,27.767,0.187,Tocantins,Brazil
555867,1956-10-01,26.446,0.927,Tocantins,Brazil
555868,1956-11-01,24.657,1.317,Tocantins,Brazil
555869,1956-12-01,24.049,2.301,Tocantins,Brazil
555870,1957-01-01,24.433000000000003,0.257,Tocantins,Brazil
555871,1957-02-01,25.167,0.452,Tocantins,Brazil
555872,1957-03-01,24.803,1.295,Tocantins,Brazil
555873,1957-04-01,25.082,0.352,Tocantins,Brazil
555874,1957-05-01,25.651,0.6,Tocantins,Brazil
555875,1957-06-01,26.296,0.601,Tocantins,Brazil
555876,1957-07-01,24.85,0.612,Tocantins,Brazil
555877,1957-08-01,27.315,0.913,Tocantins,Brazil
555878,1957-09-01,26.753,1.526,Tocantins,Brazil
555879,1957-10-01,26.975,0.241,Tocantins,Brazil
555880,1957-11-01,26.269,0.276,Tocantins,Brazil
555881,1957-12-01,26.01,0.575,Tocantins,Brazil
555882,1958-01-01,25.802,1.247,Tocantins,Brazil
